Time,Temperature,On Time
209898,183,189,81.51
209927,183,187,81.56
209956,183,187,81.56
209985,183,187,81.56
210015,183,187,81.56
210043,183,189,71.58
210072,183,190,71.58
210102,183,187,71.58
210130,183,187,71.58
210160,183,187,81.63
210189,183,187,81.63
210219,183,187,81.63
210247,183,189,81.63
210277,183,188,76.66
210306,183,187,76.66
210334,183,187,76.66
210364,183,187,76.66
210393,183,187,81.71
210422,183,187,81.71
210451,183,188,81.71
210481,183,188,81.71
210509,183,189,71.74
210538,183,187,71.74
210568,183,187,71.74
210596,183,187,71.74
210626,183,187,81.78
210655,183,190,81.78
210684,183,190,81.78
210713,183,187,81.78
210743,183,187,81.83
210771,183,187,81.83
210800,183,187,81.83
210830,183,187,81.83
210859,183,189,71.86
210888,183,188,71.86
210917,183,187,71.86
210947,183,187,71.86
210975,183,187,81.9
211004,183,187,81.9
211034,183,189,81.9
211062,183,189,81.9
211092,183,188,76.94
211121,183,187,76.94
211150,183,187,76.94
211179,183,187,76.94
211209,183,187,81.99
211237,183,189,81.99
211266,183,189,81.99
211296,183,188,81.99
211324,183,187,82.03
211354,183,187,82.03
211383,183,187,82.03
211412,183,187,82.03
211441,183,188,77.07
211470,183,188,77.07
211500,183,188,77.07
211528,183,187,77.07
211558,183,187,82.12
211587,183,187,82.12
211616,183,187,82.12
211645,183,190,82.12
211675,183,189,72.15
211703,183,187,72.15
211732,183,187,72.15
211762,183,187,72.15
211790,183,187,82.2
211820,183,187,82.2
211849,183,189,82.2
211878,183,189,82.2
211907,183,189,72.22
211936,183,187,72.22
211965,183,187,72.22
211994,183,187,72.22
212024,183,187,82.27
212052,183,189,82.27
212082,183,188,82.27
212111,183,188,82.27
212141,183,187,82.32
212169,183,187,82.32
212198,183,187,82.32
212228,183,187,82.32
212256,183,188,77.36
212286,183,189,77.36
212315,183,187,77.36
212344,183,187,77.36
212373,183,187,82.41
212402,183,187,82.41
212431,183,188,82.41
212460,183,189,82.41
212490,183,189,72.44
212518,183,187,72.44
212548,183,187,72.44
212577,183,187,72.44
212606,183,187,82.49
212635,183,189,82.49
212664,183,189,82.49
212694,183,188,82.49
212722,183,187,82.54
212752,183,187,82.54
212781,183,187,82.54
212810,183,187,82.54
212839,183,188,77.57
212868,183,188,77.57
212897,183,189,77.57
212926,183,187,77.57
212956,183,187,82.62
212984,183,187,82.62
213014,183,187,82.62
213043,183,189,82.62
213072,183,189,72.65
213101,183,188,72.65
213130,183,187,72.65
213159,183,187,72.65
213188,183,187,82.7
213218,183,187,82.7
213246,183,188,82.7
213276,183,189,82.7
213305,183,189,72.73
213334,183,187,72.73
213363,183,187,72.73
213392,183,187,72.73
213422,183,187,82.78
213450,183,188,82.78
213480,183,189,82.78
213509,183,188,82.78
213538,183,187,82.83
213567,183,187,82.83
213596,183,187,82.83
213625,183,187,82.83
213654,183,189,72.86
213684,183,188,72.86
213712,183,193,72.86
213742,183,188,72.86
213771,183,187,82.92
213799,183,187,82.92
213829,183,187,82.92
213858,183,188,82.92
213888,183,188,77.96
213916,183,187,77.96
213946,183,187,77.96
213975,183,187,77.96
214004,183,187,83.01
214033,183,188,83.01
214062,183,189,83.01
214091,183,188,83.01
214120,183,187,83.06
214150,183,187,83.06
214178,183,187,83.06
214208,183,187,83.06
214237,183,187,83.11
214265,183,189,83.11
214295,184,189,83.11
214324,184,193,83.11
214353,184,187,83.16
214382,184,187,83.16
214412,184,187,83.16
214440,184,188,83.16
214470,184,188,78.2
214499,184,189,78.2
214528,184,187,78.2
214557,184,187,78.2
214586,184,187,83.26
214616,184,187,83.26
214644,184,189,83.26
214674,184,188,83.26
214703,184,188,78.3
214731,184,187,78.3
214761,184,187,78.3
214790,184,187,78.3
214819,184,187,83.35
214848,184,188,83.35
214878,184,188,83.35
214906,184,189,83.35
214936,184,187,83.4
214965,184,187,83.4
214993,184,187,83.4
215023,184,187,83.4
215052,184,188,78.45
215081,184,189,78.45
215110,184,187,78.45
215140,184,187,78.45
215169,184,187,83.5
215197,184,187,83.5
215227,184,187,83.5
215256,184,189,83.5
215285,184,189,73.53
215314,184,192,73.53
215344,184,187,73.53
215372,184,187,73.53
215402,184,187,83.58
215431,184,188,83.58
215459,184,189,83.58
215489,184,188,83.58
215518,184,187,83.64
215547,184,187,83.64
215576,184,187,83.64
215606,184,187,83.64
215634,184,188,78.68
215663,184,189,78.68
215693,184,188,78.68
215721,184,187,78.68
215751,184,187,83.73
215780,184,187,83.73
215810,184,187,83.73
215838,184,188,83.73
215868,184,188,78.78
215897,184,189,78.78
215925,184,187,78.78
215955,184,187,78.78
215984,184,187,83.83
216013,184,187,83.83
216042,184,189,83.83
216072,184,188,83.83
216100,184,189,73.87
216129,184,187,73.87
216159,184,187,73.87
216187,184,187,73.87
216217,184,187,83.92
216246,184,190,83.92
216275,184,189,83.92
216304,184,189,83.92
216334,184,193,53.91
216363,184,187,53.91
216391,184,187,53.91
216421,184,187,53.91
216450,184,188,78.96
216479,184,189,78.96
216508,184,187,78.96
216538,184,187,78.96
216566,184,187,84.01
216595,184,187,84.01
216625,184,187,84.01
216653,184,189,84.01
216683,184,189,74.05
216712,184,187,74.05
216741,184,187,74.05
216770,184,187,74.05
216800,184,187,84.1
216828,184,187,84.1
216857,184,188,84.1
216887,184,189,84.1
216915,184,187,84.16
216945,184,187,84.16
216974,184,187,84.16
217004,184,187,84.16
217032,184,188,79.2
217061,184,188,79.2
217091,184,189,79.2
217119,184,187,79.2
217149,184,187,84.26
217178,184,187,84.26
217207,184,187,84.26
217236,184,189,84.26
217266,184,190,69.28
217294,184,188,69.28
217323,184,187,69.28
217353,184,187,69.28
217381,184,187,84.34
217411,184,187,84.34
217440,184,188,84.34
217469,184,188,84.34
217498,184,188,79.39
217527,184,187,79.39
217556,184,187,79.39
217585,184,187,79.39
217615,184,187,84.44
217644,184,188,84.44
217673,184,188,84.44
217702,184,189,84.44
217732,184,187,84.5
217760,184,187,84.5
217789,184,187,84.5
217819,184,186,84.5
217847,184,189,74.54
217877,184,189,74.54
217906,184,187,74.54
217935,184,187,74.54
217964,184,187,84.59
217993,184,187,84.59
218022,184,187,84.59
218051,184,188,84.59
218081,184,188,79.64
218109,184,187,79.64
218139,184,187,79.64
218168,184,187,79.64
218198,184,187,84.7
218226,184,187,84.7
218255,184,188,84.7
218285,184,188,84.7
218313,184,187,84.75
218343,184,187,84.75
218372,184,186,84.75
218401,184,187,84.75
218430,184,188,79.8
218459,184,188,79.8
218488,184,187,79.8
218517,184,187,79.8
218547,184,187,84.86
218575,184,187,84.86
218605,184,187,84.86
218634,184,188,84.86
218663,184,188,79.91
218692,184,187,79.91
218721,184,187,79.91
218750,184,187,79.91
218779,184,187,84.96
218809,184,187,84.96
218838,184,189,84.96
218867,184,189,84.96
218896,184,188,80.01
218925,184,193,80.01
218954,184,193,80.01
218983,184,187,80.01
219013,184,187,85.07
219041,184,188,85.07
219071,184,188,85.07
219100,184,188,85.07
219129,184,186,90.14
219158,184,186,90.14
219187,184,187,90.14
219216,184,187,90.14
219245,184,188,80.19
219275,184,188,80.19
219303,184,189,80.19
219333,184,187,80.19
219362,184,187,85.24
219390,184,187,85.24
219420,184,187,85.24
219449,184,189,85.24
219479,184,188,80.29
219507,184,189,80.29
219537,184,187,80.29
219566,184,186,80.29
219595,184,187,85.35
219624,184,187,85.35
219653,184,188,85.35
219682,184,188,85.35
219711,184,188,80.4
219741,184,187,80.4
219769,184,187,80.4
219799,184,187,80.4
219828,184,187,85.46
219856,184,188,85.46
219886,184,190,85.46
219915,184,193,85.46
219944,184,187,85.52
219973,184,187,85.52
220003,184,187,85.52
220032,184,189,85.52
220061,184,188,80.57
220090,184,188,80.57
220119,184,187,80.57
220148,184,187,80.57
220177,184,187,85.63
220207,184,187,85.63
220235,184,188,85.63
220265,184,188,85.63
220294,184,188,80.68
220322,184,187,80.68
220352,184,187,80.68
220381,184,187,80.68
220410,184,187,85.74
220439,184,188,85.74
220469,184,190,85.74
220497,184,189,85.74
220527,184,187,85.8
220556,184,187,85.8
220584,184,187,85.8
220614,184,187,85.8
220643,184,188,80.85
220673,184,188,80.85
220701,184,188,80.85
220731,184,187,80.85
220760,184,187,85.91
220788,184,187,85.91
220818,184,187,85.91
220847,184,189,85.91
220876,184,188,80.96
220905,184,189,80.96
220935,184,187,80.96
220963,184,187,80.96
220993,184,187,86.02
221022,184,187,86.02
221050,184,189,86.02
221080,184,188,86.02
221109,184,188,81.07
221138,184,187,81.07
221167,184,187,81.07
221197,184,187,81.07
221225,184,187,86.13
221254,184,189,86.13
221284,184,188,86.13
221313,184,187,86.13
221342,184,187,86.2
221371,184,186,86.2
221401,184,187,86.2
221429,185,188,86.2
221459,185,189,76.24
221488,185,189,76.24
221516,185,187,76.24
221546,185,187,76.24
221575,185,187,86.3
221604,185,187,86.3
221633,185,188,86.3
221663,185,188,86.3
221691,185,188,81.35
221720,185,187,81.35
221750,185,187,81.35
221778,185,187,81.35
221808,185,187,86.41
221837,185,189,86.41
221867,185,188,86.41
221895,185,188,86.41
221925,185,187,86.48
221954,185,187,86.48
221982,185,187,86.48
222012,185,187,86.48
222041,185,188,81.53
222070,185,188,81.53
222099,185,189,81.53
222129,185,186,81.53
222157,185,186,91.6
222186,185,187,91.6
222216,185,187,91.6
222244,185,188,91.6
222274,185,188,81.65
222303,185,188,81.65
222332,185,187,81.65
222361,185,186,81.65
222391,185,186,91.73
222419,185,187,91.73
222448,185,189,91.73
222478,185,189,91.73
222507,185,188,81.78
222536,185,193,81.78
222565,185,187,81.78
222595,185,187,81.78
222623,185,187,86.84
222652,185,188,86.84
222682,185,188,86.84
222710,185,188,86.84
222740,185,187,86.9
222769,185,187,86.9
222798,185,187,86.9
222827,185,187,86.9
222857,185,188,81.96
222885,185,188,81.96
222914,185,187,81.96
222944,185,187,81.96
222972,185,187,87.02
223002,185,187,87.02
223031,185,188,87.02
223060,185,188,87.02
223089,185,189,77.07
223118,185,187,77.07
223148,185,187,77.07
223176,185,187,77.07
223206,185,187,87.13
223235,185,188,87.13
223264,185,189,87.13
223293,185,188,87.13
223323,185,186,92.2
223351,185,186,92.2
223380,185,186,92.2
223410,185,187,92.2
223438,185,189,77.25
223468,185,188,77.25
223497,185,188,77.25
223526,185,193,77.25
223555,185,186,92.32
223584,185,187,92.32
223613,185,187,92.32
223642,185,188,92.32
223672,185,188,82.38
223700,185,188,82.38
223730,185,187,82.38
223759,185,187,82.38
223789,185,186,92.45
223817,185,187,92.45
223846,185,188,92.45
223876,185,188,92.45
223904,185,188,82.51
223934,185,187,82.51
223963,185,186,82.51
223992,185,187,82.51
224021,185,187,87.57
224050,185,187,87.57
224079,185,189,87.57
224108,185,188,87.57
224138,185,193,57.58
224166,185,188,57.58
224196,185,187,57.58
224225,185,186,57.58
224254,185,187,87.64
224283,185,188,87.64
224312,185,188,87.64
224342,185,187,87.64
224370,185,186,92.72
224400,185,187,92.72
224429,185,187,92.72
224458,185,189,92.72
224487,185,188,82.77
224516,185,193,82.77
224545,185,193,82.77
224574,185,187,82.77
224604,185,187,87.84
224632,185,189,87.84
224662,185,188,87.84
224691,185,188,87.84
224720,185,186,92.92
224749,185,187,92.92
224778,185,186,92.92
224807,185,186,92.92
224836,185,187,87.98
224866,185,187,87.98
224894,185,187,87.98
224924,185,187,87.98
224953,185,186,93.06
224982,185,187,93.06
225011,185,186,93.06
225040,185,188,93.06
225070,185,189,78.11
225098,185,188,78.11
225128,185,193,78.11
225157,185,187,78.11
225186,185,187,88.17
225215,185,186,88.17
225244,185,188,88.17
225273,185,187,88.17
225302,185,187,88.24
225332,185,187,88.24
225360,185,187,88.24
225390,185,186,88.24
225419,185,186,93.32
225447,185,187,93.32
225477,185,188,93.32
225506,185,188,93.32
225536,185,187,88.38
225564,185,187,88.38
225594,185,186,88.38
225623,185,186,88.38
225652,185,187,88.45
225681,185,189,88.45
225710,185,188,88.45
225739,185,187,88.45
225768,185,187,88.52
225798,185,187,88.52
225826,185,187,88.52
225856,185,188,88.52
225885,185,188,83.58
225913,185,187,83.58
225943,185,186,83.58
225972,185,186,83.58
226001,185,186,93.65
226030,185,188,93.65
226060,185,188,93.65
226088,185,188,93.65
226118,185,188,83.71
226147,185,187,83.71
226176,185,186,83.71
226205,185,186,83.71
226234,185,187,88.78
226264,185,188,88.78
226292,185,188,88.78
226322,185,187,88.78
226351,185,186,93.86
226379,185,187,93.86
226409,185,186,93.86
226438,185,189,93.86
226467,185,188,83.92
226496,185,187,83.92
226526,185,186,83.92
226554,185,186,83.92
226584,185,187,88.99
226613,185,187,88.99
226641,185,187,88.99
226671,185,189,88.99
226700,185,189,79.04
226729,185,186,79.04
226758,185,187,79.04
226788,185,187,79.04
226817,185,187,89.1
226845,185,188,89.1
226875,185,188,89.1
226904,185,189,89.1
226933,185,187,89.17
226962,185,187,89.17
226992,185,186,89.17
227020,185,187,89.17
227050,185,189,79.22
227079,185,188,79.22
227107,185,188,79.22
227137,185,187,79.22
227166,185,187,89.29
227195,185,186,89.29
227224,185,187,89.29
227254,185,187,89.29
227282,185,188,84.35
227311,185,189,84.35
227341,185,186,84.35
227369,185,187,84.35
227399,185,186,94.43
227428,185,187,94.43
227458,185,188,94.43
227486,185,188,94.43
227516,185,188,84.49
227545,185,187,84.49
227573,185,187,84.49
227603,185,186,84.49
227632,185,189,79.54
227661,185,189,79.54
227690,185,188,79.54
227720,185,193,79.54
227748,185,187,89.61
227777,185,187,89.61
227807,185,187,89.61
227835,185,188,89.61
227865,185,188,84.67
227894,185,188,84.67
227923,185,187,84.67
227952,185,187,84.67
227982,185,186,94.75
228011,185,187,94.75
228039,185,187,94.75
228069,185,188,94.75
228098,185,188,84.81
228127,185,186,84.81
228156,185,187,84.81
228186,185,187,84.81
228214,185,187,89.89
228243,185,188,89.89
228273,185,188,89.89
228301,185,188,89.89
228331,185,187,89.96
228360,185,187,89.96
228389,185,187,89.96
228418,185,186,89.96
228448,185,188,85.02
228476,185,188,85.02
228505,185,188,85.02
228535,185,187,85.02
228563,185,187,90.09
228593,186,186,90.09
228622,186,187,90.09
228652,186,189,90.09
228680,186,187,90.16
228709,186,188,90.16
228739,186,187,90.16
228767,186,187,90.16
228797,186,187,90.23
228826,186,186,90.23
228855,186,188,90.23
228884,186,188,90.23
228914,186,187,90.3
228942,186,187,90.3
228971,186,187,90.3
229001,186,187,90.3
229029,186,188,85.37
229059,186,187,85.37
229088,186,188,85.37
229117,186,187,85.37
229146,186,187,90.44
229175,186,186,90.44
229204,186,186,90.44
229233,186,188,90.44
229263,186,188,85.5
229292,186,189,85.5
229321,186,187,85.5
229350,186,187,85.5
229380,186,186,95.58
229408,186,187,95.58
229437,186,188,95.58
229467,186,188,95.58
229495,186,187,90.66
229525,186,187,90.66
229554,186,186,90.66
229583,186,187,90.66
229612,186,187,90.73
229641,186,189,90.73
229670,186,188,90.73
229699,186,188,90.73
229729,186,187,90.8
229757,186,187,90.8
229787,186,187,90.8
229816,186,186,90.8
229846,186,187,90.88
229874,186,187,90.88
229903,186,188,90.88
229933,186,187,90.88
229961,186,187,90.95
229991,186,186,90.95
230020,186,187,90.95
230049,186,187,90.95
230078,186,188,86.01
230107,186,187,86.01
230136,186,186,86.01
230165,186,186,86.01
230195,186,186,96.1
230223,186,187,96.1
230253,186,189,96.1
230282,186,188,96.1
230311,186,188,86.16
230340,186,193,86.16
230369,186,188,86.16
230398,186,187,86.16
230427,186,187,91.24
230457,186,187,91.24
230486,186,187,91.24
230515,186,187,91.24
230544,186,186,96.32
230573,186,187,96.32
230602,186,187,96.32
230631,186,188,96.32
230661,186,188,86.38
230689,186,188,86.38
230719,186,187,86.38
230748,186,187,86.38
230777,186,187,91.46
230806,186,187,91.46
230835,186,188,91.46
230864,186,188,91.46
230893,186,189,81.51
230923,186,186,81.51
230951,186,187,81.51
230981,186,186,81.51
231010,186,187,91.59
231038,186,188,91.59
231068,186,188,91.59
231097,186,188,91.59
231127,186,186,96.67
231155,186,186,96.67
231185,186,186,96.67
231214,186,187,96.67
231243,186,188,86.74
231272,186,188,86.74
231301,186,188,86.74
231330,186,186,86.74
231359,186,186,96.82
231389,186,186,96.82
231417,186,186,96.82
231447,186,188,96.82
231476,186,187,91.9
231504,186,188,91.9
231534,186,186,91.9
231563,186,186,91.9
231592,186,186,96.99
231621,186,186,96.99
231651,186,187,96.99
231680,186,187,96.99
231709,186,187,92.06
231738,186,187,92.06
231767,186,187,92.06
231796,186,186,92.06
231825,186,186,97.15
231855,186,188,97.15
231883,186,188,97.15
231913,186,189,97.15
231942,186,193,62.16
231970,186,186,62.16
232000,186,186,62.16
232029,186,186,62.16
232058,186,188,87.23
232087,186,188,87.23
232117,186,187,87.23
232145,186,186,87.23
232175,186,186,97.32
232204,186,186,97.32
232232,186,189,97.32
232262,186,187,97.32
232291,186,187,92.39
232321,186,187,92.39
232349,186,186,92.39
232379,186,186,92.39
232408,186,186,97.48
232436,186,187,97.48
232466,186,187,97.48
232495,186,188,97.48
232524,186,189,82.54
232553,186,186,82.54
232583,186,187,82.54
232611,186,186,82.54
232641,186,187,92.61
232670,186,188,92.61
232698,186,187,92.61
232728,186,187,92.61
232757,186,186,97.7
232786,186,186,97.7
232815,186,186,97.7
232845,186,189,97.7
232873,186,188,87.77
232902,186,187,87.77
232932,186,187,87.77
232961,186,186,87.77
232990,186,187,92.85
233019,186,187,92.85
233049,186,187,92.85
233077,186,187,92.85
233107,186,187,92.92
233136,186,186,92.92
233164,186,186,92.92
233194,186,187,92.92
233223,186,187,93.0
233252,186,187,93.0
233281,186,188,93.0
233311,186,188,93.0
233339,186,187,93.08
233368,186,186,93.08
233398,186,186,93.08
233426,186,187,93.08
233456,186,188,88.15
233485,186,189,88.15
233515,186,188,88.15
233543,186,193,88.15
233573,186,187,93.23
233602,186,187,93.23
233630,186,187,93.23
233660,186,188,93.23
233689,186,188,88.3
233718,186,187,88.3
233747,186,186,88.3
233777,186,187,88.3
233805,186,187,93.38
233834,186,189,93.38
233864,186,187,93.38
233892,186,188,93.38
233922,186,187,93.45
233951,186,187,93.45
233980,186,186,93.45
234009,186,186,93.45
234039,186,188,88.52
234067,186,187,88.52
234096,186,187,88.52
234126,186,187,88.52
234155,186,187,93.6
234184,186,187,93.6
234213,186,187,93.6
234243,186,188,93.6
234271,186,188,88.67
234300,186,187,88.67
234330,186,187,88.67
234358,186,187,88.67
234388,186,187,93.75
234417,186,187,93.75
234446,186,188,93.75
234475,186,188,93.75
234505,186,189,83.81
234533,186,193,83.81
234562,186,193,83.81
234592,186,187,83.81
234620,186,187,93.89
234650,186,188,93.89
234679,186,188,93.89
234708,186,188,93.89
234737,186,187,93.97
234766,186,187,93.97
234796,186,186,93.97
234824,186,187,93.97
234854,186,188,89.04
234883,186,188,89.04
234912,186,188,89.04
234941,186,187,89.04
234971,186,187,94.12
234999,186,187,94.12
235028,186,187,94.12
235058,186,188,94.12
235086,186,189,84.18
235116,186,187,84.18
235145,186,187,84.18
235174,186,186,84.18
235203,186,187,94.26
235232,186,188,94.26
235261,186,188,94.26
235290,186,188,94.26
235320,186,188,89.33
235348,186,186,89.33
235378,186,187,89.33
235407,186,187,89.33
235437,186,189,84.4
235465,186,189,84.4
235494,186,188,84.4
235524,186,193,84.4
235552,186,188,89.47
235582,186,187,89.47
235611,186,187,89.47
235640,186,188,89.47
235669,186,188,89.54
