Time,Set Temperature,Measured Temperature,On Time
969303,0,32,0.0
969328,0,32,0.0
969353,0,32,0.0
969377,0,32,0.0
969403,0,32,0.0
969427,0,32,0.0
969452,0,32,0.0
969478,0,32,0.0
969502,0,32,0.0
969528,0,32,0.0
969552,0,32,0.0
969577,0,32,0.0
969603,0,32,0.0
969627,0,32,0.0
969652,0,32,0.0
969677,0,32,0.0
969702,0,32,0.0
969728,0,32,0.0
969752,0,32,0.0
969777,0,32,0.0
969802,0,32,0.0
969827,0,32,0.0
969851,0,32,0.0
969877,0,32,0.0
969902,0,32,0.0
969927,0,32,0.0
969952,0,32,0.0
969976,0,32,0.0
970002,0,32,0.0
970027,0,32,0.0
970051,0,32,0.0
970077,0,32,0.0
970101,0,32,0.0
970127,0,32,0.0
970151,0,32,0.0
970176,0,32,0.0
970202,0,32,0.0
970226,0,32,0.0
970251,0,32,0.0
970276,0,32,0.0
970301,0,32,0.0
970327,0,32,0.0
970351,0,32,0.0
970376,0,32,0.0
970401,0,32,0.0
970426,0,32,0.0
970450,0,32,0.0
970476,0,32,0.0
970501,0,32,0.0
970526,0,32,0.0
970551,0,32,0.0
970575,0,32,0.0
970601,0,32,0.0
970626,0,32,0.0
970650,0,32,0.0
970676,0,32,0.0
970700,0,32,0.0
970726,0,32,0.0
970750,0,32,0.0
970775,0,32,0.0
970801,0,32,0.0
970825,0,32,0.0
970850,0,32,0.0
970875,0,32,0.0
970900,0,32,0.0
970926,0,32,0.0
970950,0,32,0.0
970975,0,32,0.0
971000,0,32,0.0
971025,0,32,0.0
971049,0,32,0.0
971075,0,32,0.0
971100,0,32,0.0
971125,0,32,0.0
971150,0,32,0.0
971174,0,32,0.0
971200,0,32,0.0
971225,0,32,0.0
971249,0,32,0.0
971275,0,32,0.0
971299,0,32,0.0
971325,0,32,0.0
971350,0,32,0.0
971374,0,32,0.0
971400,0,32,0.0
971424,0,32,0.0
971449,0,32,0.0
971474,0,32,0.0
971499,0,32,0.0
971525,0,32,0.0
971549,0,32,0.0
971574,0,32,0.0
971599,0,32,0.0
971624,0,32,0.0
971649,0,32,0.0
971674,0,32,0.0
971699,0,32,0.0
971724,0,32,0.0
971749,0,32,0.0
971773,0,32,0.0
971799,0,32,0.0
971824,0,32,0.0
971848,0,32,0.0
971874,0,32,0.0
971898,0,32,0.0
971924,0,32,0.0
971949,0,32,0.0
971973,0,31,0.0
971999,0,32,0.0
972023,0,32,0.0
972048,0,32,0.0
972073,0,32,0.0
972098,0,32,0.0
972124,0,32,0.0
972148,0,32,0.0
972173,0,32,0.0
972198,0,32,0.0
972223,0,32,0.0
972248,0,32,0.0
972273,0,32,0.0
972298,0,32,0.0
972323,0,32,0.0
972348,0,32,0.0
972372,0,32,0.0
972398,0,32,0.0
972423,0,32,0.0
972447,0,32,0.0
972473,0,32,0.0
972497,0,32,0.0
972523,0,32,0.0
972548,0,32,0.0
972572,0,32,0.0
972598,0,32,0.0
972622,0,31,0.0
972647,0,32,0.0
972673,0,32,0.0
972697,0,32,0.0
972723,0,32,0.0
972747,0,32,0.0
972772,0,32,0.0
972797,0,32,0.0
972822,0,32,0.0
972847,0,32,0.0
972872,0,32,0.0
972897,0,32,0.0
972922,0,32,0.0
972947,0,32,0.0
972972,0,32,0.0
972997,0,32,0.0
973022,0,32,0.0
973046,0,32,0.0
973072,0,32,0.0
973096,0,32,0.0
973122,0,32,0.0
973147,0,32,0.0
973171,0,32,0.0
973197,0,32,0.0
973221,0,31,0.0
973246,0,32,0.0
973272,0,32,0.0
973296,0,31,0.0
973322,0,32,0.0
973346,0,32,0.0
973371,0,32,0.0
973396,0,32,0.0
973421,0,32,0.0
973446,0,32,0.0
973471,0,31,0.0
973496,0,32,0.0
973521,0,32,0.0
973546,0,31,0.0
973571,0,32,0.0
973596,0,32,0.0
973621,0,32,0.0
973645,0,32,0.0
973671,0,31,0.0
973696,0,32,0.0
973721,0,32,0.0
973746,0,32,0.0
973770,0,32,0.0
973796,0,31,0.0
973820,0,32,0.0
973845,0,32,0.0
973871,0,32,0.0
973895,0,31,0.0
973921,0,31,0.0
973945,0,31,0.0
973970,0,32,0.0
973996,0,32,0.0
974020,0,32,0.0
974045,0,32,0.0
974070,0,31,0.0
974095,0,32,0.0
974120,0,32,0.0
974145,0,31,0.0
974170,0,31,0.0
974195,0,32,0.0
974220,0,32,0.0
974244,0,31,0.0
974270,0,32,0.0
974295,0,31,0.0
974320,0,32,0.0
974345,0,32,0.0
974369,0,31,0.0
974395,0,31,0.0
974419,0,32,0.0
974444,0,31,0.0
974470,0,32,0.0
974494,0,32,0.0
974520,0,32,0.0
974544,0,32,0.0
974569,0,32,0.0
974595,0,32,0.0
974619,0,31,0.0
974644,0,32,0.0
974669,0,32,0.0
974694,0,32,0.0
974720,0,32,0.0
974744,0,31,0.0
974769,0,32,0.0
974794,0,32,0.0
974819,0,31,0.0
974843,0,31,0.0
974869,0,31,0.0
974894,0,32,0.0
974919,0,31,0.0
974944,0,32,0.0
974968,0,32,0.0
974994,0,32,0.0
975019,0,31,0.0
975043,0,32,0.0
975069,0,32,0.0
975093,0,32,0.0
975119,0,32,0.0
975143,0,31,0.0
975168,0,31,0.0
975194,0,31,0.0
975218,0,31,0.0
975243,0,32,0.0
975268,0,31,0.0
975293,0,32,0.0
975319,0,31,0.0
975343,0,32,0.0
975368,0,31,0.0
975393,0,32,0.0
975418,0,31,0.0
975442,0,32,0.0
975468,0,32,0.0
975493,0,32,0.0
975518,0,31,0.0
975543,0,31,0.0
975567,0,32,0.0
975593,0,31,0.0
975618,0,31,0.0
975642,0,31,0.0
975668,0,31,0.0
975692,0,31,0.0
975718,0,32,0.0
975742,0,32,0.0
975767,0,31,0.0
975793,0,32,0.0
975817,0,32,0.0
975842,0,32,0.0
975867,0,31,0.0
975892,0,32,0.0
975918,0,31,0.0
975942,0,32,0.0
975967,0,31,0.0
975992,0,31,0.0
976017,0,32,0.0
976041,0,32,0.0
976067,0,32,0.0
976092,0,31,0.0
976117,0,32,0.0
976142,0,31,0.0
976166,0,32,0.0
976192,0,32,0.0
976217,0,32,0.0
976241,0,31,0.0
976267,0,31,0.0
976291,0,32,0.0
976317,0,32,0.0
976342,0,32,0.0
976366,0,31,0.0
976392,0,32,0.0
976416,0,32,0.0
976441,0,32,0.0
976466,0,31,0.0
976491,0,31,0.0
976517,0,31,0.0
976541,0,32,0.0
976566,0,31,0.0
976591,0,31,0.0
976616,0,31,0.0
976641,0,32,0.0
976666,0,32,0.0
976691,0,31,0.0
976716,0,32,0.0
976741,0,32,0.0
976765,0,31,0.0
976791,0,31,0.0
976816,0,31,0.0
976840,0,32,0.0
976866,0,31,0.0
976890,0,32,0.0
976916,0,31,0.0
976941,0,32,0.0
976965,0,31,0.0
976991,0,31,0.0
977015,0,31,0.0
977040,0,32,0.0
977065,0,32,0.0
977090,0,32,0.0
977116,0,32,0.0
977140,0,32,0.0
977165,0,31,0.0
977190,0,31,0.0
977215,0,31,0.0
977240,0,32,0.0
977265,0,32,0.0
977290,0,32,0.0
977315,0,32,0.0
977340,0,32,0.0
977364,0,31,0.0
977390,0,32,0.0
977415,0,31,0.0
977439,0,32,0.0
977465,0,32,0.0
977489,0,32,0.0
977515,0,32,0.0
977540,0,32,0.0
977564,0,32,0.0
977590,0,31,0.0
977614,0,31,0.0
977639,0,32,0.0
977665,0,32,0.0
977689,0,31,0.0
977715,0,32,0.0
977739,0,32,0.0
977764,0,32,0.0
977789,0,31,0.0
977814,0,32,0.0
977839,0,32,0.0
977864,0,32,0.0
977889,0,31,0.0
977914,0,31,0.0
977939,0,31,0.0
977964,0,32,0.0
977989,0,32,0.0
978014,0,31,0.0
978038,0,32,0.0
978064,0,32,0.0
978088,0,31,0.0
978114,0,31,0.0
978139,0,32,0.0
978163,0,31,0.0
978189,0,31,0.0
978213,0,31,0.0
978238,0,31,0.0
978264,0,31,0.0
978288,0,31,0.0
978314,0,32,0.0
978338,0,31,0.0
978363,0,31,0.0
978388,0,31,0.0
978413,0,31,0.0
978438,0,31,0.0
978463,0,32,0.0
978488,0,31,0.0
978513,0,31,0.0
978538,0,31,0.0
978563,0,31,0.0
978588,0,32,0.0
978613,0,31,0.0
978637,0,31,0.0
978663,0,31,0.0
978688,0,31,0.0
978713,0,31,0.0
978738,0,32,0.0
978762,0,32,0.0
978788,0,31,0.0
978812,0,31,0.0
978837,0,32,0.0
978863,0,31,0.0
978887,0,32,0.0
978913,0,32,0.0
978937,0,32,0.0
978962,0,31,0.0
978988,0,31,0.0
979012,0,31,0.0
979037,0,31,0.0
979062,0,32,0.0
979087,0,32,0.0
979112,0,31,0.0
979137,0,32,0.0
979162,0,31,0.0
979187,0,31,0.0
979212,0,32,0.0
979236,0,32,0.0
979262,0,32,0.0
979287,0,31,0.0
979312,0,31,0.0
979337,0,31,0.0
979361,0,32,0.0
979387,0,32,0.0
979411,0,31,0.0
979436,0,32,0.0
979462,0,32,0.0
979486,0,31,0.0
979512,0,31,0.0
979536,0,31,0.0
979561,0,32,0.0
979587,0,32,0.0
979611,0,32,0.0
979636,0,32,0.0
979661,0,32,0.0
979686,0,31,0.0
979712,0,31,0.0
979736,0,32,0.0
979761,0,31,0.0
979786,0,31,0.0
979811,0,31,0.0
979835,0,31,0.0
979861,0,32,0.0
979886,0,31,0.0
979911,0,31,0.0
979936,0,31,0.0
979960,0,32,0.0
979986,0,31,0.0
980011,0,32,0.0
980035,0,32,0.0
980061,0,31,0.0
980085,0,31,0.0
980111,0,31,0.0
980135,0,31,0.0
980160,0,31,0.0
980186,0,31,0.0
980210,0,31,0.0
980235,0,32,0.0
980260,0,31,0.0
980285,0,31,0.0
980311,0,32,0.0
980335,0,31,0.0
980360,0,31,0.0
980385,0,31,0.0
980410,0,31,0.0
980434,0,32,0.0
980460,0,32,0.0
980485,0,31,0.0
980510,0,31,0.0
980535,0,31,0.0
980559,0,31,0.0
980585,0,32,0.0
980610,0,31,0.0
980634,0,32,0.0
980660,0,31,0.0
980684,0,32,0.0
980710,0,31,0.0
980734,0,31,0.0
980759,0,31,0.0
980785,0,31,0.0
980809,0,31,0.0
980834,0,32,0.0
980859,0,31,0.0
980884,0,31,0.0
980910,0,31,0.0
980934,0,31,0.0
980959,0,31,0.0
980984,0,31,0.0
981009,0,31,0.0
981033,0,31,0.0
981059,0,32,0.0
981084,0,31,0.0
981109,0,31,0.0
981134,0,31,0.0
981158,0,31,0.0
981184,0,31,0.0
981209,0,31,0.0
981233,0,32,0.0
981259,0,31,0.0
981283,0,31,0.0
981309,0,31,0.0
981334,0,31,0.0
981358,0,32,0.0
981384,0,31,0.0
981408,0,31,0.0
981433,0,31,0.0
981458,0,31,0.0
981483,0,31,0.0
981509,0,31,0.0
981533,0,31,0.0
981558,0,31,0.0
981583,0,31,0.0
981608,0,31,0.0
981633,0,31,0.0
981658,0,31,0.0
981683,0,31,0.0
981708,0,31,0.0
981733,0,31,0.0
981757,0,31,0.0
981783,0,31,0.0
981808,0,31,0.0
981832,0,31,0.0
981858,0,32,0.0
981882,0,31,0.0
981908,0,31,0.0
981933,0,31,0.0
981957,0,31,0.0
981983,0,31,0.0
982007,0,31,0.0
982032,0,31,0.0
982057,0,31,0.0
982082,0,31,0.0
982108,0,31,0.0
982132,0,31,0.0
982157,0,31,0.0
982182,0,31,0.0
982207,0,31,0.0
982232,0,31,0.0
982257,0,31,0.0
982282,0,31,0.0
982307,0,31,0.0
982332,0,31,0.0
982356,0,31,0.0
982382,0,31,0.0
982407,0,31,0.0
982431,0,31,0.0
982457,0,31,0.0
982481,0,31,0.0
982507,0,31,0.0
982532,0,31,0.0
982556,0,31,0.0
982582,0,31,0.0
982606,0,31,0.0
982631,0,31,0.0
982657,0,31,0.0
982681,0,31,0.0
982707,0,31,0.0
982731,0,31,0.0
982756,0,31,0.0
982781,0,31,0.0
982806,0,31,0.0
982831,0,31,0.0
982856,0,31,0.0
982881,0,32,0.0
982906,0,31,0.0
982931,0,31,0.0
982956,0,31,0.0
982981,0,31,0.0
983006,0,31,0.0
983030,0,31,0.0
983056,0,31,0.0
983080,0,31,0.0
983106,0,31,0.0
983131,0,31,0.0
983155,0,31,0.0
983181,0,31,0.0
983205,0,31,0.0
983230,0,31,0.0
983256,0,32,0.0
983280,0,31,0.0
983306,0,31,0.0
983330,0,31,0.0
983355,0,31,0.0
983380,0,31,0.0
983405,0,31,0.0
983430,0,31,0.0
983455,0,31,0.0
983480,0,31,0.0
983505,0,31,0.0
983530,0,31,0.0
983555,0,31,0.0
983580,0,31,0.0
983605,0,31,0.0
983629,0,31,0.0
983655,0,31,0.0
983680,0,31,0.0
983705,0,31,0.0
983730,0,31,0.0
983754,0,31,0.0
983780,0,31,0.0
983804,0,31,0.0
983829,0,31,0.0
983855,0,31,0.0
983879,0,31,0.0
983905,0,31,0.0
983929,0,31,0.0
983954,0,31,0.0
983980,0,31,0.0
984004,0,31,0.0
984029,0,31,0.0
984054,0,31,0.0
984079,0,32,0.0
984104,0,31,0.0
984129,0,31,0.0
984154,0,31,0.0
984179,0,31,0.0
984204,0,31,0.0
984228,0,31,0.0
984254,0,31,0.0
984279,0,31,0.0
984304,0,31,0.0
984329,0,31,0.0
984353,0,31,0.0
984379,0,31,0.0
984403,0,31,0.0
984428,0,31,0.0
984454,0,31,0.0
984478,0,31,0.0
984504,0,31,0.0
984528,0,31,0.0
984553,0,31,0.0
984579,0,31,0.0
984603,0,31,0.0
984628,0,31,0.0
984653,0,31,0.0
984678,0,31,0.0
984704,0,31,0.0
984728,0,31,0.0
984753,0,31,0.0
984778,0,31,0.0
984803,0,31,0.0
984827,0,31,0.0
984853,0,31,0.0
984878,0,31,0.0
984903,0,31,0.0
984928,0,31,0.0
984952,0,31,0.0
984978,0,31,0.0
985003,0,31,0.0
985027,0,31,0.0
985053,0,31,0.0
985077,0,31,0.0
985103,0,31,0.0
985127,0,31,0.0
985152,0,31,0.0
985178,0,31,0.0
985202,0,31,0.0
985227,0,31,0.0
985252,0,31,0.0
985277,0,31,0.0
985303,0,31,0.0
985327,0,31,0.0
985352,0,31,0.0
985377,0,31,0.0
985402,0,31,0.0
985426,0,31,0.0
985452,0,31,0.0
985477,0,31,0.0
985502,0,31,0.0
985527,0,31,0.0
985551,0,31,0.0
985577,0,31,0.0
985602,0,31,0.0
985626,0,31,0.0
985652,0,31,0.0
985676,0,31,0.0
985702,0,31,0.0
985726,0,31,0.0
985751,0,31,0.0
985777,0,31,0.0
985801,0,31,0.0
985826,0,31,0.0
985851,0,31,0.0
985876,0,31,0.0
985902,0,31,0.0
985926,0,31,0.0
985951,0,31,0.0
985976,0,31,0.0
986001,0,31,0.0
986025,0,31,0.0
986051,0,31,0.0
986076,0,31,0.0
986101,0,31,0.0
986126,0,31,0.0
986150,0,31,0.0
986176,0,31,0.0
986201,0,31,0.0
986225,0,31,0.0
986251,0,31,0.0
986275,0,31,0.0
986301,0,31,0.0
986326,0,31,0.0
986350,0,31,0.0
986376,0,31,0.0
986400,0,31,0.0
986425,0,31,0.0
986450,0,31,0.0
986475,0,31,0.0
986501,0,31,0.0
986525,0,31,0.0
986550,0,31,0.0
986575,0,31,0.0
986600,0,31,0.0
986625,0,31,0.0
986650,0,31,0.0
986675,0,31,0.0
986700,0,31,0.0
986725,0,31,0.0
986749,0,31,0.0
986775,0,31,0.0
986800,0,31,0.0
986824,0,31,0.0
986850,0,31,0.0
986874,0,31,0.0
986900,0,31,0.0
986925,0,31,0.0
986949,0,31,0.0
986975,0,31,0.0
986999,0,31,0.0
987024,0,31,0.0
987049,0,31,0.0
987074,0,31,0.0
987100,0,31,0.0
987124,0,31,0.0
987149,0,31,0.0
987174,0,31,0.0
987199,0,31,0.0
987224,0,31,0.0
987249,0,31,0.0
987274,0,31,0.0
987299,0,31,0.0
987324,0,31,0.0
987348,0,31,0.0
987374,0,31,0.0
987399,0,31,0.0
987423,0,31,0.0
987449,0,31,0.0
987473,0,31,0.0
987499,0,31,0.0
987524,0,31,0.0
987548,0,31,0.0
987574,0,31,0.0
987598,0,31,0.0
987623,0,31,0.0
987649,0,31,0.0
987673,0,31,0.0
987699,0,31,0.0
987723,0,31,0.0
987748,0,31,0.0
987773,0,31,0.0
987798,0,31,0.0
987823,0,31,0.0
987848,0,31,0.0
987873,0,31,0.0
987898,0,31,0.0
987923,0,31,0.0
987948,0,31,0.0
987973,0,31,0.0
987998,0,31,0.0
988022,0,31,0.0
988048,0,31,0.0
988072,0,31,0.0
988098,0,31,0.0
988123,0,31,0.0
988147,0,31,0.0
988173,0,31,0.0
988197,0,31,0.0
988222,0,31,0.0
988248,0,31,0.0
988272,0,31,0.0
988298,0,31,0.0
988322,0,31,0.0
988347,0,31,0.0
988372,0,31,0.0
988397,0,31,0.0
988422,0,31,0.0
988447,0,31,0.0
988472,0,31,0.0
988497,0,31,0.0
988522,0,31,0.0
988547,0,31,0.0
988572,0,31,0.0
988597,0,31,0.0
988621,0,31,0.0
988647,0,31,0.0
988672,0,31,0.0
988697,0,31,0.0
988722,0,31,0.0
988746,0,31,0.0
988772,0,31,0.0
988796,0,31,0.0
988821,0,31,0.0
988847,0,31,0.0
988871,0,31,0.0
988897,0,31,0.0
988921,0,31,0.0
988946,0,31,0.0
988972,0,31,0.0
988996,0,31,0.0
989021,0,31,0.0
989046,0,31,0.0
989071,0,31,0.0
989096,0,31,0.0
989121,0,31,0.0
989146,0,31,0.0
989171,0,31,0.0
989196,0,31,0.0
989220,0,31,0.0
989246,0,31,0.0
989271,0,31,0.0
989296,0,31,0.0
989321,0,31,0.0
989345,0,31,0.0
989371,0,31,0.0
989395,0,31,0.0
989420,0,31,0.0
989446,0,31,0.0
989470,0,31,0.0
989496,0,31,0.0
989520,0,31,0.0
989545,0,31,0.0
989571,0,31,0.0
989595,0,31,0.0
989620,0,31,0.0
989645,0,31,0.0
989670,0,31,0.0
989696,0,31,0.0
989720,0,31,0.0
989745,0,31,0.0
989770,0,31,0.0
989795,0,31,0.0
989819,0,31,0.0
989845,0,31,0.0
989870,0,31,0.0
989895,0,31,0.0
989920,0,31,0.0
989944,0,31,0.0
989970,0,31,0.0
989995,0,31,0.0
990019,0,31,0.0
990045,0,31,0.0
990069,0,31,0.0
990095,0,31,0.0
990119,0,31,0.0
990144,0,31,0.0
990170,0,31,0.0
990194,0,31,0.0
990219,0,31,0.0
990244,0,31,0.0
990269,0,31,0.0
990295,0,31,0.0
990319,0,31,0.0
990344,0,31,0.0
990369,0,31,0.0
990394,0,31,0.0
990418,0,31,0.0
990444,0,31,0.0
990469,0,31,0.0
990494,0,31,0.0
990519,0,31,0.0
990543,0,31,0.0
990569,0,31,0.0
990594,0,31,0.0
990618,0,31,0.0
990644,0,31,0.0
990668,0,31,0.0
990694,0,31,0.0
990718,0,31,0.0
990743,0,31,0.0
990769,0,31,0.0
990793,0,31,0.0
990818,0,31,0.0
990843,0,31,0.0
990868,0,31,0.0
990894,0,31,0.0
990918,0,31,0.0
990943,0,31,0.0
990968,0,31,0.0
990993,0,31,0.0
991017,0,31,0.0
991043,0,31,0.0
991068,0,31,0.0
991093,0,31,0.0
991118,0,31,0.0
991142,0,31,0.0
991168,0,31,0.0
991193,0,31,0.0
991217,0,31,0.0
991243,0,31,0.0
991267,0,31,0.0
991293,0,31,0.0
991318,0,31,0.0
991342,0,31,0.0
991368,0,31,0.0
991392,0,31,0.0
991417,0,31,0.0
991442,0,31,0.0
991467,0,31,0.0
991493,0,31,0.0
991517,0,31,0.0
991542,0,31,0.0
991567,0,31,0.0
991592,0,31,0.0
991617,0,31,0.0
991642,0,31,0.0
991667,0,31,0.0
991692,0,31,0.0
991717,0,31,0.0
991741,0,31,0.0
991767,0,31,0.0
991792,0,31,0.0
991816,0,31,0.0
991842,0,31,0.0
991866,0,31,0.0
991892,0,31,0.0
991917,0,31,0.0
991941,0,31,0.0
991967,0,31,0.0
991991,0,31,0.0
992016,0,31,0.0
992041,0,31,0.0
992066,0,31,0.0
992092,0,31,0.0
992116,0,31,0.0
992141,0,31,0.0
992166,0,31,0.0
992191,0,31,0.0
992216,0,31,0.0
992241,0,31,0.0
992266,0,31,0.0
992291,0,31,0.0
992316,0,31,0.0
992340,0,31,0.0
992366,0,31,0.0
992391,0,31,0.0
992415,0,31,0.0
992441,0,31,0.0
992465,0,31,0.0
992491,0,31,0.0
992516,0,31,0.0
992540,0,31,0.0
992566,0,31,0.0
992590,0,31,0.0
992615,0,31,0.0
992641,0,31,0.0
992665,0,31,0.0
992691,0,31,0.0
992715,0,31,0.0
992740,0,31,0.0
992765,0,31,0.0
992790,0,31,0.0
992815,0,31,0.0
992840,0,31,0.0
992865,0,31,0.0
992890,0,31,0.0
992915,0,31,0.0
992940,0,31,0.0
992965,0,31,0.0
992990,0,31,0.0
993014,0,31,0.0
993040,0,31,0.0
993064,0,31,0.0
993090,0,31,0.0
993115,0,31,0.0
993139,0,31,0.0
993165,0,31,0.0
993189,0,31,0.0
993214,0,31,0.0
993240,0,31,0.0
993264,0,31,0.0
993290,0,31,0.0
993314,0,31,0.0
993339,0,31,0.0
993364,0,31,0.0
993389,0,31,0.0
993414,0,31,0.0
993439,0,31,0.0
993464,0,31,0.0
993489,0,31,0.0
993514,0,31,0.0
993539,0,31,0.0
993564,0,31,0.0
993589,0,31,0.0
993613,0,31,0.0
993639,0,31,0.0
993664,0,31,0.0
993689,0,31,0.0
993714,0,31,0.0
993738,0,31,0.0
993764,0,31,0.0
993788,0,31,0.0
993813,0,31,0.0
993839,0,31,0.0
993863,0,31,0.0
993889,0,31,0.0
993913,0,31,0.0
993938,0,31,0.0
993964,0,31,0.0
993988,0,31,0.0
994013,0,31,0.0
994038,0,31,0.0
994063,0,31,0.0
994088,0,31,0.0
994113,0,31,0.0
994138,0,31,0.0
994163,0,31,0.0
994188,0,31,0.0
994212,0,31,0.0
994238,0,31,0.0
994263,0,31,0.0
994288,0,31,0.0
994313,0,31,0.0
994337,0,31,0.0
994363,0,31,0.0
994387,0,31,0.0
994412,0,31,0.0
994438,0,31,0.0
994462,0,31,0.0
994488,0,31,0.0
994512,0,31,0.0
994537,0,31,0.0
994563,0,31,0.0
994587,0,31,0.0
994612,0,31,0.0
994637,0,31,0.0
994662,0,31,0.0
994688,0,31,0.0
994712,0,31,0.0
994737,0,31,0.0
994762,0,31,0.0
994787,0,31,0.0
994811,0,31,0.0
994837,0,31,0.0
994862,0,31,0.0
994887,0,31,0.0
994912,0,31,0.0
994936,0,31,0.0
994962,0,31,0.0
994987,0,31,0.0
995011,0,31,0.0
995037,0,31,0.0
995061,0,31,0.0
995087,0,31,0.0
995111,0,31,0.0
995136,0,31,0.0
995162,0,31,0.0
995186,0,31,0.0
995211,0,31,0.0
995236,0,31,0.0
995261,0,31,0.0
995287,0,31,0.0
995311,0,31,0.0
995336,0,31,0.0
995361,0,31,0.0
995386,0,31,0.0
995410,0,31,0.0
995436,0,31,0.0
995461,0,31,0.0
995486,0,31,0.0
995511,0,31,0.0
995535,0,31,0.0
995561,0,31,0.0
995586,0,31,0.0
995610,0,31,0.0
995636,0,31,0.0
995660,0,31,0.0
995686,0,31,0.0
995710,0,31,0.0
995735,0,31,0.0
995761,0,31,0.0
995785,0,31,0.0
995810,0,31,0.0
995835,0,31,0.0
995860,0,31,0.0
995886,0,31,0.0
995910,0,31,0.0
995935,0,31,0.0
995960,0,31,0.0
995985,0,31,0.0
996009,0,31,0.0
996035,0,31,0.0
996060,0,31,0.0
996085,0,31,0.0
996110,0,31,0.0
996134,0,31,0.0
996160,0,31,0.0
996185,0,31,0.0
996209,0,31,0.0
996235,0,31,0.0
996259,0,31,0.0
996285,0,31,0.0
996310,0,31,0.0
996334,0,31,0.0
996360,0,31,0.0
996384,0,31,0.0
996409,0,31,0.0
996434,0,31,0.0
996459,0,31,0.0
996485,0,31,0.0
996509,0,31,0.0
996534,0,31,0.0
996559,0,31,0.0
996584,0,31,0.0
996609,0,31,0.0
996634,0,31,0.0
996659,0,31,0.0
996684,0,31,0.0
996709,0,31,0.0
996733,0,31,0.0
996759,0,31,0.0
996784,0,31,0.0
996808,0,31,0.0
996834,0,31,0.0
996858,0,31,0.0
996884,0,31,0.0
996909,0,31,0.0
996933,0,31,0.0
996959,0,31,0.0
996983,0,31,0.0
997008,0,31,0.0
997033,0,31,0.0
997058,0,31,0.0
997084,0,31,0.0
997108,0,31,0.0
997133,0,31,0.0
997158,0,31,0.0
997183,0,31,0.0
997208,0,31,0.0
997233,0,31,0.0
997258,0,31,0.0
997283,0,31,0.0
997308,0,31,0.0
997332,0,31,0.0
997358,0,31,0.0
997383,0,31,0.0
997407,0,31,0.0
997433,0,31,0.0
997457,0,31,0.0
997483,0,31,0.0
997508,0,31,0.0
997532,0,31,0.0
997558,0,31,0.0
997582,0,31,0.0
997607,0,31,0.0
